sample_id,theta_r,theta_s,alpha,n_vg,K_s,D_L,q_top_00,q_top_01,q_top_02,q_top_03,q_top_04,q_top_05,q_top_06,q_top_07,q_top_08,q_top_09,q_top_10,q_top_11,q_top_12,q_top_13,q_top_14,q_top_15,q_top_16,q_top_17,q_top_18,q_top_19,q_top_20,q_top_21,q_top_22,q_top_23,q_top_24,q_top_25,q_top_26,q_top_27,q_top_28,q_top_29,q_top_30,q_top_31,q_top_32,q_top_33,q_top_34,q_top_35,q_top_36,q_top_37,q_top_38,q_top_39,q_top_40,q_top_41,q_top_42,q_top_43,q_top_44,q_top_45,q_top_46,q_top_47,c_top,q_top_mean,q_top_peak,q_top_std,q_top_total,q_top_peak_time,split,split_mode,is_ood,ood_parameter,ood_quantile,ood_tail,severity_group,target_value
10,0.0620884342348,0.372912148656,0.0422697131433,1.52022404465,0.251199107002,15.8225325224,1.31585431173,1.320613658,1.32537300428,1.33013235055,1.32476496598,1.31939758141,1.31403019684,1.30866281227,1.30329542769,1.29792804312,1.29256065855,1.28719327398,1.28182588941,1.27645850484,1.27109112027,1.2657237357,1.26035635113,1.25498896656,1.24962158199,1.24425419742,1.23888681284,1.23351942827,1.2281520437,1.22278465913,1.21741727456,1.21204988999,1.20668250542,1.20131512085,1.19594773628,1.19058035171,1.18521296714,1.17984558257,1.174478198,1.16911081342,1.16374342885,1.15837604428,1.11066753922,1.06295903415,1.01525052909,1.50616517306,1.99707981704,2.48799446101,2.97890910499,3.46982374897,3.96073839294,4.45165303692,3.00375633553,1.55585963414,0.729187596857,1.53381429783,4.45165303692,0.752584264778,73.6230862958,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
11,0.0826277152177,0.430624657451,0.0361268266482,2.11118700253,0.737393068605,8.24057923123,0.905310160864,0.859995983767,0.81468180667,0.769367629573,0.724053452476,0.678739275379,1.01683466949,1.3549300636,1.3071282163,1.25932636899,1.21152452169,1.16372267439,1.11592082709,1.06811897979,1.02031713249,0.972515285183,0.924713437881,0.876911590579,0.829109743277,0.781307895976,0.733506048674,0.685704201372,0.63790235407,0.590100506768,0.542298659466,0.494496812164,0.446694964862,0.398893117561,0.351091270259,0.303289422957,0.255487575655,0.207685728353,0.159883881051,0.112082033749,0.512201906172,0.912321778595,1.31244165102,1.71256152344,2.11268139586,2.51280126829,2.91292114071,3.31304101313,3.71316088555,4.11328075798,4.5134006304,4.91352050282,3.05495569013,1.19639087744,0.82070241551,1.29956931904,4.91352050282,1.15479394967,62.3793273139,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
12,0.0564924312164,0.480172834188,0.0102550065214,1.98660228247,1.77653355533,5.04399717973,0.281458022527,0.350062782652,0.418667542777,0.487272302902,0.555877063027,0.624481823152,0.693086583277,0.761691343402,0.830296103527,0.898900863652,0.967505623777,1.0361103839,1.10471514403,1.17331990415,1.24192466428,1.3105294244,1.37913418453,1.44773894465,1.51634370478,1.5849484649,1.65355322503,1.7602782624,1.86700329976,1.8057434883,1.74448367684,1.68322386538,1.62196405391,1.56070424245,1.49944443099,1.43818461953,1.37692480806,1.3156649966,1.25440518514,1.19314537367,1.48117269221,1.76920001074,2.05722732927,2.3452546478,2.63328196633,2.92130928486,3.20933660339,3.49736392193,3.78539124046,4.07341855899,4.36144587752,4.64947319605,3.35565454149,2.06183588692,0.613270406054,1.72166987834,4.64947319605,1.04940932029,82.6401541603,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
13,0.0882569681079,0.363286177393,0.0154159934564,1.83383126212,0.522053561396,9.27375304765,0.53145324065,0.585624337262,0.639795433873,0.693966530485,0.748137627097,0.802308723708,0.85647982032,0.910650916932,0.964822013543,1.01899311015,1.07316420677,1.12733530338,1.18150639999,1.2356774966,1.28984859321,1.34401968982,1.39819078644,1.45236188305,1.50653297966,1.56070407627,1.61487517288,1.66904626949,1.72321736611,1.77738846272,1.83155955933,1.88573065594,1.93990175255,1.99407284916,2.04824394578,2.10241504239,2.156586139,1.91689157655,1.6771970141,1.43750245164,1.19780788919,0.95811332674,0.718418764288,0.478724201836,0.116507698143,0.777962629242,1.43941756034,2.10087249144,2.76232742254,3.42378235364,4.08523728473,4.74669221583,3.43839748009,2.13010274435,0.442098720617,1.56397011436,4.74669221583,0.90779851245,75.0705654893,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
14,0.0537528656983,0.380091635464,0.102977199746,2.47406780987,0.543734289106,19.2798773456,1.11190931665,1.1430678199,1.17422632315,1.20538482639,1.23654332964,1.26770183289,1.29886033614,1.33001883938,1.36117734263,1.39233584588,1.42349434913,1.45465285237,1.48581135562,1.51696985887,1.54812836212,1.57025177811,1.5923751941,1.61449861009,1.63662202608,1.65874544207,1.68086885806,1.70299227405,1.72511569004,1.74723910603,1.76936252202,1.79148593801,1.813609354,1.83573276999,1.85785618598,1.87997960197,1.87570642473,1.87143324749,1.86716007026,1.86288689302,1.85861371578,1.85434053855,1.85006736131,1.84579418407,1.84152100684,1.8372478296,2.21602286886,2.59479790811,2.97357294737,3.35234798663,3.73112302589,4.10989806514,2.78997989241,1.47006171968,0.233666309956,1.8256165339,4.10989806514,0.621720713688,87.629593627,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
15,0.0451753810038,0.481982362203,0.0929517948115,1.39326418897,3.20454533632,14.9851517288,1.95732873279,1.90162598727,1.84592324175,1.79022049624,1.73451775072,1.6788150052,1.62311225969,1.56740951417,1.51170676865,1.45600402314,1.40030127762,1.34459853211,1.28889578659,1.23319304107,1.17749029556,1.12178755004,1.06608480452,1.01038205901,0.940661412934,0.870940766862,0.801220120789,0.731499474717,0.661778828645,0.592058182573,0.5223375365,0.452616890428,0.382896244356,0.313175598283,0.243454952211,0.173734306139,0.104013660066,0.109027189143,0.114040718221,0.119054247298,0.124067776375,0.129081305452,0.134094834529,0.139108363606,0.144121892683,0.14913542176,0.866897010945,1.58465860013,2.30242018932,3.0201817785,3.73794336769,4.45570495687,2.70320123505,0.950697513228,0.790950751249,1.13090044795,4.45570495687,0.957995355657,54.2832215014,45,test,ood,True,q_top_peak_time,,high,peaktime_45h,45
16,0.0540877976068,0.411988219192,0.136679431805,1.72864316209,2.93470849216,2.9637384157,0.985147549069,1.08148988081,1.17783221256,1.27417454431,1.37051687605,1.4668592078,0.898515976168,0.985896294645,1.07327661312,1.1606569316,1.24803725008,1.33541756855,1.42279788703,1.51646805718,1.61013822733,1.70380839748,1.79747856762,1.89114873777,1.98481890792,2.07848907807,2.17215924822,2.26582941837,2.35949958852,2.45316975867,2.54683992881,2.64051009896,2.73418026911,2.82785043926,2.92152060941,3.01519077956,3.10886094971,3.20253111986,3.29620129001,3.38987146015,3.4835416303,3.57721180045,3.6708819706,3.76455214075,3.8582223109,3.95189248105,4.0455626512,4.13923282134,4.23290299149,4.32657316164,4.42024333179,4.51391350194,4.60758367209,1.10821020844,0.112935568779,2.51453559162,4.60758367209,1.15516386875,120.697708398,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
17,0.0393408613567,0.417183971624,0.0123080094509,1.90005578866,1.27432381378,13.566921274,1.0585627442,1.0081135682,0.957664392194,0.907215216191,0.856766040187,0.806316864183,0.75586768818,0.705418512176,0.654969336172,0.604520160169,0.554070984165,0.503621808161,0.453172632158,0.402723456154,0.491782444652,0.58084143315,0.669900421647,0.758959410145,0.848018398643,0.937077387141,1.02613637564,1.11519536414,1.20425435263,1.29331334113,1.38237232963,1.47143131813,1.56049030662,1.64954929512,1.73860828362,1.82766727212,1.14849006817,0.469312864212,0.732787300906,0.9962617376,1.25973617429,1.52321061099,1.78668504768,2.05015948438,2.31363392107,2.57710835776,2.84058279446,3.10405723115,3.36753166785,3.63100610454,3.89448054123,4.15795497793,4.42142941462,1.61648021728,0.473289143414,1.4724064511,4.42142941462,1.03498843448,70.6755096528,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
18,0.0675570578228,0.401320643536,0.0202906208884,1.96468563365,11.2390764946,5.75974628131,0.18784512131,0.216613419254,0.245381717199,0.274150015143,0.302918313087,0.331686611032,0.360454908976,0.389223206921,0.417991504865,0.446759802809,0.475528100754,0.504296398698,0.533064696643,0.561832994587,0.590601292532,0.619369590476,0.64813788842,0.842545145815,1.03695240321,1.2313596606,1.425766918,1.62017417539,1.62165582482,1.62313747425,1.62461912368,1.62610077312,1.62758242255,1.62906407198,1.63054572141,1.63202737084,1.63350902027,1.6349906697,1.63647231913,1.63795396856,1.63943561799,1.64091726742,1.64239891685,1.64388056628,1.64536221571,1.64684386514,1.64832551457,1.649807164,1.65128881343,2.26516079752,2.87903278162,3.49290476571,4.1067767498,1.63701752516,0.255119443262,1.29186385848,4.1067767498,0.823678432284,62.0094652072,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
19,0.0753087892604,0.366815713263,0.115584392959,2.52172740038,4.36168123228,1.38492585776,1.06592372279,1.19859254004,1.33126135729,1.46393017454,1.59659899179,1.72926780904,1.86193662629,1.8575426924,1.85314875852,1.84875482463,1.84436089074,1.83996695686,1.83557302297,1.83117908909,1.8267851552,1.82239122132,1.81799728743,1.81360335354,1.80920941966,1.80481548577,1.80042155189,1.796027618,1.79163368412,1.78723975023,1.78284581634,1.77845188246,1.77405794857,1.76966401469,1.7652700808,1.76087614692,1.76990118602,1.77892622513,1.78795126424,1.79697630335,1.80600134245,1.81502638156,1.82405142067,1.83307645978,1.84210149888,2.15861894283,2.47513638677,2.79165383072,3.10817127466,3.4246887186,3.74120616255,4.05772360649,4.37424105044,1.53588595926,0.716325399427,1.99543053934,4.37424105044,0.660770550403,95.7806658883,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
20,0.0872932591611,0.495429838334,0.081564303843,1.57176861737,2.07521810929,13.3705773,1.4531019698,1.4466145378,1.44012710579,1.43363967378,1.42715224178,1.42066480977,1.41417737776,1.40768994575,1.40120251375,1.39471508174,1.38822764973,1.38174021773,1.37525278572,1.36876535371,1.36227792171,1.3557904897,1.34930305769,1.34281562568,1.33632819368,1.28068204146,1.22503588924,1.16938973702,1.1137435848,1.05809743258,1.00245128036,0.946805128136,0.891158975916,0.835512823696,0.779866671476,0.724220519256,0.668574367035,0.612928214815,0.557282062595,0.501635910375,0.445989758155,0.390343605935,0.334697453715,0.641547085117,0.948396716519,1.25524634792,1.69664689358,2.13804743924,2.5794479849,3.02084853056,3.46224907622,3.90364962188,4.34505016755,1.02468993787,0.898310449429,1.37612128773,4.34505016755,0.824100391737,66.053821811,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
21,0.0919521428724,0.438309908073,0.0163386943716,2.30085436116,13.8224673042,7.93221021358,1.76341158365,1.71429623838,1.66518089311,1.61606554783,1.56695020256,1.51783485729,1.46871951201,1.41960416674,1.37048882147,1.32137347619,1.27225813092,1.22314278565,1.17402744038,1.1249120951,1.07579674983,1.02668140456,0.977566059283,0.92845071401,0.879335368737,0.830220023464,0.78110467819,0.731989332917,0.682873987644,0.633758642371,0.584643297098,1.14319833576,1.70175337443,2.2603084131,2.14784670096,2.03538498882,1.92292327668,1.81046156454,1.6979998524,1.58553814026,1.47307642812,1.36061471598,1.24815300384,1.1356912917,1.02322957956,0.910767867416,0.798306155276,0.685844443136,1.4623340357,2.23882362826,3.01531322082,3.79180281338,4.56829240594,0.686475511332,0.916267613856,1.4594755366,4.56829240594,0.758368794174,70.0548257567,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
22,0.0490477825948,0.4693458732,0.0280857276103,1.74130198356,7.62354303831,10.4978179583,1.83232157841,1.80907666006,1.78583174171,1.76258682336,1.73934190501,1.71609698666,1.69285206831,1.66960714996,1.64636223161,1.55857199826,1.47078176491,1.38299153156,1.29520129822,1.20741106487,1.11962083152,1.03183059817,0.944040364826,0.856250131479,0.870023374382,0.883796617284,0.897569860187,0.91134310309,0.925116345993,0.938889588895,0.952662831798,0.966436074701,0.980209317604,0.993982560506,1.00775580341,1.02152904631,1.03530228921,1.04907553212,1.06284877502,1.07662201792,1.09039526083,1.10416850373,1.11794174663,1.13171498953,1.14548823244,1.15926147534,1.17303471824,1.18680796115,1.20058120405,1.92720384611,2.65382648817,3.38044913023,4.10707177229,1.12743338999,0.339868402269,1.36665247054,4.10707177229,0.621793712277,65.5993185861,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
23,0.0933316893197,0.396723260642,0.0371644580283,1.09787119508,0.325136525088,10.8138439547,1.47329558981,1.46087865769,1.44846172558,1.43604479346,1.42362786134,1.41121092922,1.39879399711,1.38637706499,1.37396013287,1.36154320076,1.34912626864,1.33670933652,1.32429240441,1.31187547229,1.29945854017,1.28704160805,1.27462467594,1.26220774382,1.26362388447,1.26504002512,1.26645616577,1.26787230642,1.26928844707,1.27070458772,1.27212072837,1.27353686902,1.27495300967,1.27636915032,1.27778529097,1.27306968022,1.26835406947,1.26363845872,1.25892284797,1.25420723722,1.24949162646,1.24477601571,1.24006040496,1.23534479421,1.23062918346,1.22591357271,1.22119796196,1.2164823512,1.87905619369,2.54163003617,3.20420387866,3.86677772115,4.52935156363,1.13290083901,0.545109819545,1.4986101855,4.52935156363,0.65931145412,71.9332889042,46,test,ood,True,q_top_peak_time,,high,peaktime_46h,46
24,0.080645519947,0.477052851962,0.00693048260547,1.25197408656,0.386985675621,17.037565235,0.74924687739,0.769321411979,0.789395946569,0.809470481159,0.829545015749,0.801354912928,0.773164810108,0.744974707287,0.716784604467,0.688594501646,0.660404398825,0.632214296005,0.604024193184,0.575834090363,0.547643987543,0.519453884722,0.491263781902,0.463073679081,0.43488357626,0.40669347344,0.501534469751,0.596375466063,0.691216462375,0.786057458686,0.880898454998,0.975739451309,1.07058044762,1.16542144393,1.26026244024,1.35510343656,1.44994443287,1.54478542918,1.63962642549,1.7344674218,1.82930841811,1.92414941443,1.88369723498,1.84324505553,1.80279287608,1.76234069664,1.72188851719,1.68143633774,1.64098415829,1.60053197885,2.26431370682,2.92809543479,3.59187716277,4.25565889074,0.295635026607,1.23728491155,4.25565889074,0.803488661312,59.3896757544,47,test,ood,True,q_top_peak_time,,high,peaktime_47h,47
25,0.0369370833096,0.461477842311,0.00591978059325,1.85240112539,25.0376154787,16.8722990863,1.23605792073,1.48769646721,1.73933501369,1.99097356017,1.92367595886,1.85637835755,1.78908075624,1.72178315492,1.65448555361,1.5871879523,1.51989035099,1.45259274968,1.38529514836,1.31799754705,1.25069994574,1.18340234443,1.11610474312,1.04880714181,0.981509540493,0.914211939181,0.846914337869,0.779616736557,0.712319135246,0.645021533934,0.716262129943,0.787502725952,0.858743321962,0.929983917971,1.00122451398,1.07246510999,1.143705706,1.21494630201,1.28618689802,1.19675149111,1.1073160842,1.01788067729,0.928445270379,0.839009863469,1.2269268184,1.61484377333,2.00276072825,2.39067768318,2.77859463811,3.16651159304,3.55442854797,3.9423455029,4.33026245782,4.71817941275,0.29728033018,1.5826456887,4.71817941275,0.933927077989,75.9669930578,47,test,ood,True,q_top_peak_time,,high,peaktime_47h,47
26,0.0615998392139,0.451104618821,0.00674395222537,2.19949181,19.1235772228,9.88546667379,1.57975076707,1.41849913636,1.25724750565,1.09599587494,1.09587803003,1.09576018511,1.0956423402,1.09552449529,1.09540665038,1.09528880546,1.09517096055,1.09505311564,1.09493527073,1.09481742581,1.0946995809,1.09458173599,1.09446389108,1.09434604616,1.09422820125,1.09411035634,1.09399251143,1.09387466651,1.0937568216,1.09363897669,1.08609372636,1.07854847604,1.07100322572,1.06345797539,1.05591272507,1.04836747474,1.04082222442,1.0332769741,1.02573172377,1.01818647345,1.01064122312,1.0030959728,0.951726695788,0.900357418777,1.22459343511,1.54882945144,1.87306546778,2.19730148411,2.52153750044,2.84577351677,3.17000953311,3.49424554944,3.81848156577,4.14271758211,0.42376236065,1.42646751556,4.14271758211,0.77862892165,68.4704407468,47,test,ood,True,q_top_peak_time,,high,peaktime_47h,47
27,0.0407986999976,0.422733345129,0.00538672214318,1.63627091153,17.877957779,14.4524673471,1.62995831414,1.41521835776,1.20047840138,0.985738444991,0.770998488607,0.556258532222,0.341518575838,0.126778619454,0.726308703494,1.32583878753,1.33447749706,1.34311620658,1.3517549161,1.36039362562,1.36903233514,1.37767104466,1.38630975418,1.39494846371,1.40358717323,1.41222588275,1.42086459227,1.42950330179,1.43814201131,1.5255245114,1.61290701149,1.70028951158,1.78767201167,1.87505451176,2.01506360367,2.15507269558,2.29508178748,2.43509087939,2.5750999713,2.71510906321,2.85511815511,2.99512724702,3.13513633893,3.27514543083,3.41515452274,3.55516361465,3.69517270656,3.83518179846,3.97519089037,4.11519998228,4.25520907418,4.39521816609,4.535227258,4.6752363499,0.364123965359,2.13553269007,4.6752363499,1.18897380443,102.505569123,47,test,ood,True,q_top_peak_time,,high,peaktime_47h,47
28,0.0464765875387,0.406046924108,0.0221334920702,1.35302791557,6.04046382325,11.7901338735,1.86282280288,1.70649936616,1.55017592945,1.39385249273,1.23752905601,1.08120561929,0.924882182573,0.768558745855,0.612235309137,0.621202469212,0.630169629288,0.639136789363,0.648103949439,0.657071109514,0.66603826959,0.675005429665,0.683972589741,0.692939749816,0.701906909892,0.710874069967,0.719841230043,0.806445762172,0.893050294301,0.979654826431,1.06625935856,1.15286389069,1.23946842282,1.32607295495,1.41267748708,1.49928201921,1.58588655134,1.67249108346,1.68814941809,1.70380775271,1.71946608733,1.73512442196,1.75078275658,1.7664410912,1.78209942582,1.79775776045,1.81341609507,1.82907442969,1.84473276432,2.38496846317,2.92520416203,3.46543986089,4.00567555975,4.5459112586,0.170362884968,1.44950474288,4.5459112586,0.852015065153,69.5762276583,47,test,ood,True,q_top_peak_time,,high,peaktime_47h,47
